,station_id,type,model,score
242,74.0,train,DecisionTreeClassifier,0.9996147989184928
243,74.0,test,DecisionTreeClassifier,0.8270101942064609
244,74.0,train,KNeighborsClassifier,0.9954708204046983
245,74.0,test,KNeighborsClassifier,0.8324813422866608
246,74.0,train,RandomForestClassifier,0.9994904877414459
247,74.0,test,RandomForestClassifier,0.8784057377292509
248,75.0,train,LogisticRegression,0.984346605732381
249,75.0,test,LogisticRegression,0.9825623853374419
250,75.0,train,DecisionTreeClassifier,1.0
251,75.0,test,DecisionTreeClassifier,0.9679508873175047
252,75.0,train,KNeighborsClassifier,0.999042313234724
253,75.0,test,KNeighborsClassifier,0.9747965017900718
254,75.0,train,RandomForestClassifier,0.9999591081654451
255,75.0,test,RandomForestClassifier,0.9798134525527077
256,76.0,train,LogisticRegression,0.9674296537770152
257,76.0,test,LogisticRegression,0.9747816587404782
258,76.0,train,DecisionTreeClassifier,0.9998429753553092
259,76.0,test,DecisionTreeClassifier,0.9373474876654257
260,76.0,train,KNeighborsClassifier,0.99838395469839
261,76.0,test,KNeighborsClassifier,0.9409513801067512
262,76.0,train,RandomForestClassifier,0.999750559809215
263,76.0,test,RandomForestClassifier,0.9711658918594779
264,77.0,train,LogisticRegression,0.956665251808034
265,77.0,test,LogisticRegression,0.9793503494053875
266,77.0,train,DecisionTreeClassifier,0.9999051308662451
267,77.0,test,DecisionTreeClassifier,0.9310896579567651
268,77.0,train,KNeighborsClassifier,0.9970991308842376
269,77.0,test,KNeighborsClassifier,0.944202007967749
270,77.0,train,RandomForestClassifier,0.999779183912812
271,77.0,test,RandomForestClassifier,0.9719110129490764
272,82.0,train,LogisticRegression,0.9751334909910796
273,82.0,test,LogisticRegression,0.9795937754187224
274,82.0,train,DecisionTreeClassifier,0.9995465044444531
275,82.0,test,DecisionTreeClassifier,0.9570917122348289
276,82.0,train,KNeighborsClassifier,0.998125027052338
277,82.0,test,KNeighborsClassifier,0.9556400619845751
278,82.0,train,RandomForestClassifier,0.9994609206845126
279,82.0,test,RandomForestClassifier,0.9736565555812835
